date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:08:48	248268/248268	---M--	200	added ('OK')	image/jpeg	etag:%22618256b2-3c9cc%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/tech-software-bg.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/tech-software-bg.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/software-innovation.html)
02:08:48	8023/8023	---M--	200	added ('OK')	image/png	etag:%22618256f5-1f57%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home2/review-author-software-1.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home2/review-author-software-1.png	(from https://radiustheme.com/demo/html/Deltech Technologies/software-innovation.html)
02:08:49	8060/8060	---M--	200	added ('OK')	image/png	etag:%22618256f6-1f7c%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home2/review-author-software-2.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home2/review-author-software-2.png	(from https://radiustheme.com/demo/html/Deltech Technologies/software-innovation.html)
02:08:49	8010/8010	---M--	200	added ('OK')	image/png	etag:%22618256f7-1f4a%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home2/review-author-software-3.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home2/review-author-software-3.png	(from https://radiustheme.com/demo/html/Deltech Technologies/software-innovation.html)
02:08:49	87256/87256	---M--	200	added ('OK')	image/jpeg	etag:%22618256a6-154d8%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/counter-software-bg.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/counter-software-bg.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/software-innovation.html)
02:08:49	16704/16704	---M--	200	added ('OK')	image/png	etag:%22618256f6-4140%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home2/newsletter-thumb.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home2/newsletter-thumb.png	(from https://radiustheme.com/demo/html/Deltech Technologies/software-innovation.html)
02:08:49	11505/11505	---M--	200	added ('OK')	image/png	etag:%2261825734-2cf1%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/shape/footer-software-shape.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/shape/footer-software-shape.png	(from https://radiustheme.com/demo/html/Deltech Technologies/software-innovation.html)
02:08:50	2366/2366	---M--	200	added ('OK')	image/png	etag:%2261825649-93e%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/logo-offcanvas.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/logo-offcanvas.png	(from https://radiustheme.com/demo/html/Deltech Technologies/software-innovation.html)
02:08:50	90640/90640	---M--	200	added ('OK')	image/jpeg	etag:%22618256a7-16210%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/hero-agency.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/hero-agency.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:08:50	63246/63246	---M--	200	added ('OK')	image/jpeg	etag:%22618256fa-f70e%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/about-thumb-agency1.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/about-thumb-agency1.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:08:50	12528/12528	---M--	200	added ('OK')	image/jpeg	etag:%22618256fa-30f0%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/about-thumb-agency2.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/about-thumb-agency2.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:08:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2020:36:36%20GMT	https://radiustheme.com/demo/html/Deltech Technologies/ser	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/ser	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:08:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2020:36:38%20GMT	https://radiustheme.com/demo/html/Deltech Technologies/ser	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/ser	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:08:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2020:36:40%20GMT	https://radiustheme.com/demo/html/Deltech Technologies/ser	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/ser	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:08:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2020:36:41%20GMT	https://radiustheme.com/demo/html/Deltech Technologies/ser	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/ser	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:08:57	75491/75491	---M--	200	added ('OK')	image/png	etag:%2261825727-126e3%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/mockup/macbook-mockup.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/mockup/macbook-mockup.png	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:08:57	82178/82178	---M--	200	added ('OK')	image/png	etag:%2261825706-14102%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/screen-replace2.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/screen-replace2.png	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:08:57	64605/64605	---M--	200	added ('OK')	image/png	etag:%2261825706-fc5d%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/screen-replace.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/screen-replace.png	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:08:57	29559/29559	---M--	200	added ('OK')	image/jpeg	etag:%22618256fc-7377%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-1.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-1.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:08:58	15113/15113	---M--	200	added ('OK')	image/jpeg	etag:%22618256ff-3b09%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-2.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-2.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:08:58	23425/23425	---M--	200	added ('OK')	image/jpeg	etag:%2261825700-5b81%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-3.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-3.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:08:58	14327/14327	---M--	200	added ('OK')	image/jpeg	etag:%2261825700-37f7%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-4.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-4.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:08:58	20583/20583	---M--	200	added ('OK')	image/jpeg	etag:%2261825701-5067%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-5.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-5.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:08:58	15806/15806	---M--	200	added ('OK')	image/jpeg	etag:%2261825702-3dbe%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-6.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/project-thumb-6.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:08:59	165694/165694	---M--	200	added ('OK')	image/png	etag:%226182573d-2873e%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/shape/testimonial-bg-home-3.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/shape/testimonial-bg-home-3.png	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:08:59	2581/2581	---M--	200	added ('OK')	image/png	etag:%2261825704-a15%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/review-auth-image-1.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home3/review-auth-image-1.png	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:08:59	66860/66860	---M--	200	added ('OK')	image/jpeg	etag:%22618256a4-1052c%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/contact-bg.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/contact-bg.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:09:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2020:36:45%20GMT	https://radiustheme.com/demo/html/Deltech Technologies/about.html	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/about.html	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:09:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2020:36:46%20GMT	https://radiustheme.com/demo/html/Deltech Technologies/service-layout1.html	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/service-layout1.html	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:09:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2020:36:49%20GMT	https://radiustheme.com/demo/html/Deltech Technologies/gallery-grid-2-column.html	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/gallery-grid-2-column.html	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:09:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2020:36:50%20GMT	https://radiustheme.com/demo/html/Deltech Technologies/blog-grid.html	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/blog-grid.html	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:09:06	8636/8636	---MCZ	200	added ('OK')	application/javascript	etag:W/%226182564f-21bc%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/js/modernizr-3.5.0.min.js	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/js/modernizr-3.5.0.min.js	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:09:06	5306/5306	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261825683-14ba%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/dependencies/hoverdir/jquery.hoverdir.js	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/dependencies/hoverdir/jquery.hoverdir.js	(from https://radiustheme.com/demo/html/Deltech Technologies/it-agency.html)
02:09:06	1904/1904	---MCZ	200	added ('OK')	text/css	etag:W/%226182568c-770%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/dependencies/multiscroll/jquery.multiscroll.min.css	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/dependencies/multiscroll/jquery.multiscroll.min.css	(from https://radiustheme.com/demo/html/Deltech Technologies/vertical-slider.html)
02:09:08	255852/255852	---MCZ	200	added ('OK')	text/css	etag:W/%226182569d-3e76c%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/dependencies/uikit/uikit.min.css	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/dependencies/uikit/uikit.min.css	(from https://radiustheme.com/demo/html/Deltech Technologies/vertical-slider.html)
02:09:08	6698/6698	---M--	200	added ('OK')	image/jpeg	etag:%2261825709-1a2a%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home4/fullpage-service-1.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home4/fullpage-service-1.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/vertical-slider.html)
02:09:08	90391/90391	---M--	200	added ('OK')	image/jpeg	etag:%22618256b3-16117%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/vertical-slide-image-2.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/vertical-slide-image-2.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/vertical-slider.html)
02:09:08	4938/4938	---M--	200	added ('OK')	image/jpeg	etag:%226182570a-134a%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home4/fullpage-service-3.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home4/fullpage-service-3.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/vertical-slider.html)
02:09:08	52680/52680	---M--	200	added ('OK')	image/jpeg	etag:%22618256b5-cdc8%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/vertical-slide-image-4.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/vertical-slide-image-4.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/vertical-slider.html)
02:09:08	6949/6949	---M--	200	added ('OK')	image/jpeg	etag:%226182570b-1b25%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home4/fullpage-service-5.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home4/fullpage-service-5.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/vertical-slider.html)
02:09:09	38925/38925	---M--	200	added ('OK')	image/jpeg	etag:%22618256b2-980d%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/vertical-slide-image-1.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/vertical-slide-image-1.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/vertical-slider.html)
02:09:09	7361/7361	---M--	200	added ('OK')	image/jpeg	etag:%2261825709-1cc1%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home4/fullpage-service-2.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home4/fullpage-service-2.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/vertical-slider.html)
02:09:09	61200/61200	---M--	200	added ('OK')	image/jpeg	etag:%22618256b3-ef10%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/vertical-slide-image-3.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/vertical-slide-image-3.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/vertical-slider.html)
02:09:09	6706/6706	---M--	200	added ('OK')	image/jpeg	etag:%226182570a-1a32%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home4/fullpage-service-4.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home4/fullpage-service-4.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/vertical-slider.html)
02:09:10	104105/104105	---M--	200	added ('OK')	image/jpeg	etag:%22618256b5-196a9%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/vertical-slide-image-5.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/bg/vertical-slide-image-5.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/vertical-slider.html)
02:09:11	12926/12926	---MCZ	200	added ('OK')	application/javascript	etag:W/%226182568b-327e%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/dependencies/multiscroll/jquery.easings.min.js	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/dependencies/multiscroll/jquery.easings.min.js	(from https://radiustheme.com/demo/html/Deltech Technologies/vertical-slider.html)
02:09:11	10582/10582	---MCZ	200	added ('OK')	application/javascript	etag:W/%226182568d-2956%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/dependencies/multiscroll/jquery.multiscroll.min.js	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/dependencies/multiscroll/jquery.multiscroll.min.js	(from https://radiustheme.com/demo/html/Deltech Technologies/vertical-slider.html)
02:09:12	105792/105792	---MCZ	200	added ('OK')	application/javascript	etag:W/%226182569e-19d40%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/dependencies/uikit/uikit.min.js	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/dependencies/uikit/uikit.min.js	(from https://radiustheme.com/demo/html/Deltech Technologies/vertical-slider.html)
02:09:12	4541/4541	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261825650-11bd%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/js/theme.js	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/js/theme.js	(from https://radiustheme.com/demo/html/Deltech Technologies/vertical-slider.html)
02:09:12	135230/135230	---M--	200	added ('OK')	image/jpeg	etag:%2261825798-2103e%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home6/bg/hero-modern.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home6/bg/hero-modern.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-modern.html)
02:09:13	29356/29356	---M--	200	added ('OK')	image/jpeg	etag:%2261825798-72ac%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home6/about/about-thumb-moder-1.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home6/about/about-thumb-moder-1.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-modern.html)
02:09:13	2912/2912	---M--	200	added ('OK')	image/png	etag:%226182579f-b60%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home6/shape/balls-shape-service-2.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home6/shape/balls-shape-service-2.png	(from https://radiustheme.com/demo/html/Deltech Technologies/it-modern.html)
02:09:13	2176/2176	---M--	200	added ('OK')	image/png	etag:%226182579f-880%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home6/shape/balls-shape-service-1.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home6/shape/balls-shape-service-1.png	(from https://radiustheme.com/demo/html/Deltech Technologies/it-modern.html)
02:09:13	27131/27131	---M--	200	added ('OK')	image/jpeg	etag:%226182579b-69fb%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home6/services/service-moder-thumb-1.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home6/services/service-moder-thumb-1.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-modern.html)
02:09:13	25654/25654	---M--	200	added ('OK')	image/jpeg	etag:%226182579c-6436%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home6/services/service-moder-thumb-2.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home6/services/service-moder-thumb-2.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-modern.html)
02:09:14	25258/25258	---M--	200	added ('OK')	image/jpeg	etag:%226182579d-62aa%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home6/services/service-moder-thumb-3.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home6/services/service-moder-thumb-3.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-modern.html)
02:09:14	1497/1497	---M--	200	added ('OK')	image/png	etag:%2261825733-5d9%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/shape/footer-shape-3.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/shape/footer-shape-3.png	(from https://radiustheme.com/demo/html/Deltech Technologies/it-modern.html)
02:09:14	45604/45604	---M--	200	added ('OK')	image/png	etag:%2261825735-b224%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/shape/footer-shape-4.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/shape/footer-shape-4.png	(from https://radiustheme.com/demo/html/Deltech Technologies/it-modern.html)
02:09:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2020:37:00%20GMT	https://radiustheme.com/demo/html/Deltech Technologies/about.html	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/about.html	(from https://radiustheme.com/demo/html/Deltech Technologies/it-modern.html)
02:09:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2020:37:02%20GMT	https://radiustheme.com/demo/html/Deltech Technologies/service-layout1.html	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/service-layout1.html	(from https://radiustheme.com/demo/html/Deltech Technologies/it-modern.html)
02:09:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2020:37:03%20GMT	https://radiustheme.com/demo/html/Deltech Technologies/gallery-grid-2-column.html	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/gallery-grid-2-column.html	(from https://radiustheme.com/demo/html/Deltech Technologies/it-modern.html)
02:09:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2020:37:05%20GMT	https://radiustheme.com/demo/html/Deltech Technologies/blog-grid.html	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/blog-grid.html	(from https://radiustheme.com/demo/html/Deltech Technologies/it-modern.html)
02:09:21	114166/114166	---M--	200	added ('OK')	image/jpeg	etag:%2261825714-1bdf6%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/hero-startup-bg.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/hero-startup-bg.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-startup.html)
02:09:21	14225/14225	---M--	200	added ('OK')	image/jpeg	etag:%226182570e-3791%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/about-startup-1.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/about-startup-1.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-startup.html)
02:09:21	12199/12199	---M--	200	added ('OK')	image/jpeg	etag:%226182570e-2fa7%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/about-startup-2.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/about-startup-2.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-startup.html)
02:09:21	16362/16362	---M--	200	added ('OK')	image/jpeg	etag:%226182570f-3fea%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/about-startup-3.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/about-startup-3.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-startup.html)
02:09:21	3071/3071	---M--	200	added ('OK')	image/png	etag:%22618257a2-bff%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/shape/skills-startup-shape.png	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/shape/skills-startup-shape.png	(from https://radiustheme.com/demo/html/Deltech Technologies/it-startup.html)
02:09:22	20102/20102	---M--	200	added ('OK')	image/jpeg	etag:%226182570f-4e86%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/case-masonary-thumb-1.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/case-masonary-thumb-1.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-startup.html)
02:09:22	12676/12676	---M--	200	added ('OK')	image/jpeg	etag:%2261825710-3184%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/case-masonary-thumb-2.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/case-masonary-thumb-2.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-startup.html)
02:09:22	13994/13994	---M--	200	added ('OK')	image/jpeg	etag:%2261825710-36aa%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/case-masonary-thumb-3.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/case-masonary-thumb-3.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-startup.html)
02:09:22	11375/11375	---M--	200	added ('OK')	image/jpeg	etag:%2261825711-2c6f%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/case-masonary-thumb-4.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/case-masonary-thumb-4.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-startup.html)
02:09:23	13669/13669	---M--	200	added ('OK')	image/jpeg	etag:%2261825712-3565%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/case-masonary-thumb-6.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/case-masonary-thumb-6.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-startup.html)
02:09:23	14079/14079	---M--	200	added ('OK')	image/jpeg	etag:%2261825711-36ff%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/case-masonary-thumb-5.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/case-masonary-thumb-5.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-startup.html)
02:09:23	85352/85352	---M--	200	added ('OK')	image/jpeg	etag:%2261825716-14d68%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/startup-contact-image-1.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/startup-contact-image-1.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-startup.html)
02:09:24	2254455/2254455	---M--	200	added ('OK')	image/jpeg	etag:%2261825715-226677%22	https://radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/contact-bg-startup.jpg	C:/My%20Web%20Sites/temp/radiustheme.com/demo/html/Deltech Technologies/assets/images/home7/contact-bg-startup.jpg	(from https://radiustheme.com/demo/html/Deltech Technologies/it-startup.html)
